MAX_STRM_id,GOT2,NewID,ACAD_CAREER,PROG_STATUS,PROG_ACTION,STATUS_DT,ADMIT_TERM,BEGIN_DT,END_DT,EXP_GRAD_TERM,CAMPUS,SAD_LOAD_DESCR,ACAD_PLAN,ACAD_PROG_DESCR,TRNSCR_DESCR,ACAD_ORG,DISABILITY,NATIONALITY,RACE,SEX,MUET,IELTS,LOAN,SPONSOR,SCHOLAR,TOT_CUMULATIVE,N_FINAL_RSLT_DESCR,N_HONOUR_DESCR,CREDITREQUIRED,CNT_DISC,INFO1,CUMM_UNT_PASSD_NOGPA,TOT_TRNSFR,MAX_TOT_PASSD_GPA,LATEST_CH_PASSD,MAX_STRM,SUM_UNT_PASSD_GPA,Prog_Length(Trimester),T1:CUR_GPA,T1:CUM_GPA,T1:UNT_TAKEN_GPA,T1:UNT_TAKEN_NOGPA,T1:UNT_PASSD_GPA,T1:UNT_PASSD_NOGPA,T1:TOT_PASSD_GPA,T2:CUR_GPA,T2:CUM_GPA,T2:UNT_TAKEN_GPA,T2:UNT_TAKEN_NOGPA,T2:UNT_PASSD_GPA,T2:UNT_PASSD_NOGPA,T2:TOT_PASSD_GPA,T3:CUR_GPA,T3:CUM_GPA,T3:UNT_TAKEN_GPA,T3:UNT_TAKEN_NOGPA,T3:UNT_PASSD_GPA,T3:UNT_PASSD_NOGPA,T3:TOT_PASSD_GPA,T4:CUR_GPA,T4:CUM_GPA,T4:UNT_TAKEN_GPA,T4:UNT_TAKEN_NOGPA,T4:UNT_PASSD_GPA,T4:UNT_PASSD_NOGPA,T4:TOT_PASSD_GPA,T5:CUR_GPA,T5:CUM_GPA,T5:UNT_TAKEN_GPA,T5:UNT_TAKEN_NOGPA,T5:UNT_PASSD_GPA,T5:UNT_PASSD_NOGPA,T5:TOT_PASSD_GPA,T6:CUR_GPA,T6:CUM_GPA,T6:UNT_TAKEN_GPA,T6:UNT_TAKEN_NOGPA,T6:UNT_PASSD_GPA,T6:UNT_PASSD_NOGPA,T6:TOT_PASSD_GPA,T7:CUR_GPA,T7:CUM_GPA,T7:UNT_TAKEN_GPA,T7:UNT_TAKEN_NOGPA,T7:UNT_PASSD_GPA,T7:UNT_PASSD_NOGPA,T7:TOT_PASSD_GPA,T8:CUR_GPA,T8:CUM_GPA,T8:UNT_TAKEN_GPA,T8:UNT_TAKEN_NOGPA,T8:UNT_PASSD_GPA,T8:UNT_PASSD_NOGPA,T8:TOT_PASSD_GPA,T9:CUR_GPA,T9:CUM_GPA,T9:UNT_TAKEN_GPA,T9:UNT_TAKEN_NOGPA,T9:UNT_PASSD_GPA,T9:UNT_PASSD_NOGPA,T9:TOT_PASSD_GPA,T10:CUR_GPA,T10:CUM_GPA,T10:UNT_TAKEN_GPA,T10:UNT_TAKEN_NOGPA,T10:UNT_PASSD_GPA,T10:UNT_PASSD_NOGPA,T10:TOT_PASSD_GPA,T11:CUR_GPA,T11:CUM_GPA,T11:UNT_TAKEN_GPA,T11:UNT_TAKEN_NOGPA,T11:UNT_PASSD_GPA,T11:UNT_PASSD_NOGPA,T11:TOT_PASSD_GPA,T12:CUR_GPA,T12:CUM_GPA,T12:UNT_TAKEN_GPA,T12:UNT_TAKEN_NOGPA,T12:UNT_PASSD_GPA,T12:UNT_PASSD_NOGPA,T12:TOT_PASSD_GPA,T13:CUR_GPA,T13:CUM_GPA,T13:UNT_TAKEN_GPA,T13:UNT_TAKEN_NOGPA,T13:UNT_PASSD_GPA,T13:UNT_PASSD_NOGPA,T13:TOT_PASSD_GPA,T14:CUR_GPA,T14:CUM_GPA,T14:UNT_TAKEN_GPA,T14:UNT_TAKEN_NOGPA,T14:UNT_PASSD_GPA,T14:UNT_PASSD_NOGPA,T14:TOT_PASSD_GPA,T15:CUR_GPA,T15:CUM_GPA,T15:UNT_TAKEN_GPA,T15:UNT_TAKEN_NOGPA,T15:UNT_PASSD_GPA,T15:UNT_PASSD_NOGPA,T15:TOT_PASSD_GPA,T16:CUR_GPA,T16:CUM_GPA,T16:UNT_TAKEN_GPA,T16:UNT_TAKEN_NOGPA,T16:UNT_PASSD_GPA,T16:UNT_PASSD_NOGPA,T16:TOT_PASSD_GPA,T17:CUR_GPA,T17:CUM_GPA,T17:UNT_TAKEN_GPA,T17:UNT_TAKEN_NOGPA,T17:UNT_PASSD_GPA,T17:UNT_PASSD_NOGPA,T17:TOT_PASSD_GPA
10,Y,G1006423,UGRD,CM,COMP,"Thursday, 13 January, 2022",1810,"Monday, 2 July, 2018","Sunday, 2 January, 2022",2110,MLAKA,Full-Time,KB05,B.E. (Hons) (Robo. & Auto.),Bachelor of Engineering (Honours) Electronics majoring in Robotics and Automation,FET,No disability,Malaysia,CHINESE,M,4,,,,,99,PASS,Second Class Honours (Upper Division),135,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):C, Biologi(SPM-2013):C+, Fizik(SPM-2013):B+, Kimia(SPM-2013):B+, MUET(MUET):4, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A, Pengetahuan Moral(SPM-2013):B+, Sejarah(SPM-2013):B+",19,36,80,135,2110,80,12,2.67,2.67,12,0,9,0,9,3.27,2.92,9,6,9,6,18,3.1,2.96,6,2,6,2,24,2.84,3.08,9,3,9,3,33,3.39,3.17,15,0,15,0,48,4,3.22,3,0,3,0,51,3.83,3.34,12,0,12,0,63,3.71,3.39,9,0,9,0,72,0,3.39,0,5,0,5,72,4,3.45,8,3,8,3,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1008905,UGRD,CM,COMP,"Thursday, 3 December, 2020",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,MALAY,F,5,,,Biasiswa Malaysia Airport Holdings Berhad,,140,PASS,First Class Honours,140,,MUET(MUET):5,14,,126,140,2010,126,11,4,4,18,0,18,0,18,3.88,3.95,15,3,15,3,33,3.78,3.91,9,0,9,0,42,3.72,3.85,18,0,18,0,60,4,3.88,15,5,15,5,75,3.89,3.88,9,0,9,0,84,3.68,3.85,15,3,15,3,99,3.84,3.85,16,3,16,3,115,3.89,3.85,9,0,9,0,124,4,3.86,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1009194,UGRD,CM,COMP,"Thursday, 17 December, 2020",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,MALAY,F,4,,,,,140,PASS,Second Class Honours (Lower Division),140,,MUET(MUET):4,14,,126,140,2010,126,11,3.09,3.09,18,0,18,0,18,2.73,2.93,15,3,15,3,33,2.89,2.92,9,0,9,0,42,2.97,2.93,18,0,18,0,60,2.81,2.91,15,5,15,5,75,2.78,2.9,9,0,9,0,84,2.87,2.89,15,3,15,3,99,2.39,2.82,16,3,16,3,115,3.6,2.88,9,0,9,0,124,4,2.9,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1003437,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,Second Class Honours (Upper Division),146,,"Asas Perakaunan(SPM-2013):A, Bahasa Cina(SPM-2013):C+, Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):B, Ekonomi Asas(SPM-2013):A, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):B+, Pengetahuan Moral(SPM-2013):A-, Sains(SPM-2013):A, Sejarah(SPM-2013):B+",14,26,106,146,2120,106,12,3.64,3.64,10,8,10,8,10,3.67,3.65,3,3,3,3,13,3.34,3.48,16,0,16,0,29,3.27,3.41,15,3,15,3,44,3.87,3.46,6,0,6,0,50,3.76,3.53,16,0,16,0,66,3.42,3.51,17,0,17,0,83,0,3.51,0,6,0,0,83,3.8,3.53,6,0,6,0,89,3.87,3.58,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1005933,UGRD,CM,COMP,"Friday, 29 January, 2021",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,CHINESE,F,4,,,,,140,PASS,Second Class Honours (Upper Division),140,,MUET(MUET):4,14,,126,140,2010,126,11,3.59,3.59,18,0,18,0,18,3.33,3.47,15,3,15,3,33,3.56,3.49,9,0,9,0,42,3.27,3.42,18,0,18,0,60,3.53,3.45,15,5,15,5,75,3.76,3.48,9,0,9,0,84,3.84,3.53,15,3,15,3,99,3.51,3.53,16,3,16,3,115,3.8,3.55,9,0,9,0,124,4,3.56,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1012980,UGRD,CM,COMP,"Thursday, 17 December, 2020",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,CHINESE,F,3,,,,,140,PASS,Second Class Honours (Lower Division),140,,MUET(MUET):3.0,14,,126,140,2010,126,11,3.02,3.02,18,0,18,0,18,2.8,2.92,15,3,15,3,33,3.29,3,9,0,9,0,42,2.94,2.98,18,0,18,0,60,2.71,2.93,15,5,15,5,75,3.42,2.98,9,0,9,0,84,3.07,2.99,15,3,15,3,99,3.27,3.03,16,3,16,3,115,3.47,3.06,9,0,9,0,124,4,3.08,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1003297,UGRD,CM,COMP,"Thursday, 17 December, 2020",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,MALAY,F,3,,,Yayasan Telekom Malaysia,,140,PASS,First Class Honours,140,,MUET(MUET):3,14,,126,140,2010,126,11,3.78,3.78,18,0,18,0,18,3.59,3.69,15,3,15,3,33,3.96,3.75,9,0,9,0,42,3.68,3.73,18,0,18,0,60,3.65,3.71,15,5,15,5,75,3.62,3.7,9,0,9,0,84,3.68,3.7,15,3,15,3,99,3.77,3.71,16,3,16,3,115,3.44,3.69,9,0,9,0,124,4,3.7,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1009507,UGRD,CM,COMP,"Thursday, 17 December, 2020",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,MALAY,F,4,,,Jabatan Perkhidmatan Awam,,140,PASS,First Class Honours,140,,MUET(MUET):4,14,,126,140,2010,126,11,3.91,3.91,18,0,18,0,18,3.96,3.93,15,3,15,3,33,4,3.95,9,0,9,0,42,3.82,3.91,18,0,18,0,60,3.83,3.89,15,5,15,5,75,4,3.9,9,0,9,0,84,3.87,3.9,15,3,15,3,99,3.96,3.91,16,3,16,3,115,3.6,3.89,9,0,9,0,124,4,3.89,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1012749,UGRD,CM,COMP,"Thursday, 17 December, 2020",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,MALAY,F,4,,,Yayasan Telekom Malaysia,,140,PASS,First Class Honours,140,,MUET(MUET):4,14,,126,140,2010,126,11,3.94,3.94,18,0,18,0,18,3.93,3.94,15,3,15,3,33,4,3.95,9,0,9,0,42,4,3.97,18,0,18,0,60,4,3.97,15,5,15,5,75,4,3.98,9,0,9,0,84,4,3.98,15,3,15,3,99,4,3.98,16,3,16,3,115,3.89,3.98,9,0,9,0,124,4,3.98,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1012212,UGRD,CM,COMP,"Thursday, 17 December, 2020",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,MALAY,M,4,,,Yayasan Telekom Malaysia,,140,PASS,First Class Honours,140,,MUET(MUET):4.0,14,,126,140,2010,126,11,3.91,3.91,18,0,18,0,18,3.87,3.89,15,3,15,3,33,4,3.91,9,0,9,0,42,3.86,3.9,18,0,18,0,60,4,3.92,15,5,15,5,75,3.87,3.91,9,0,9,0,84,4,3.93,15,3,15,3,99,3.91,3.92,16,3,16,3,115,3.91,3.92,9,0,9,0,124,4,3.92,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1013902,UGRD,CM,COMP,"Friday, 29 January, 2021",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Yemen,OTHERS NON,M,,,,,,140,PASS,Second Class Honours (Lower Division),140,,"Biology(GSSC-YEM-A):7, Chemistry(GSSC-YEM-A):8, English Language(GSSC-YEM-A):6, Islamic Education(GSSC-YEM-A):8, Mathematics(GSSC-YEM-A):6, Physics(GSSC-YEM-A):7",14,,126,140,2010,126,11,2.99,2.99,18,0,18,0,18,2.96,2.98,15,5,15,5,33,3.2,3.01,6,0,6,0,39,3.06,3.02,18,0,18,0,57,2.45,2.91,15,3,15,3,72,3.04,2.92,9,0,9,0,81,2.92,2.92,15,3,15,3,96,2.73,2.89,19,3,19,3,115,3.44,2.93,9,0,9,0,124,4,2.95,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1014816,UGRD,CM,COMP,"Thursday, 4 March, 2021",1710,"Monday, 3 July, 2017","Sunday, 22 November, 2020",2010,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Yemen,OTHERS NON,M,,5.5,,,,140,PASS,Second Class Honours (Upper Division),140,,"Biology(GSSC-YEM-A):3, Chemistry(GSSC-YEM-A):6, English Language(GSSC-YEM-A):5, Islamic Education(GSSC-YEM-A):8, Mathematics(GSSC-YEM-A):4, Physics(GSSC-YEM-A):3",14,,126,140,2010,126,11,3.57,3.57,18,0,18,0,18,3.85,3.7,15,5,15,5,33,3.27,3.6,9,0,9,0,42,3.34,3.53,18,0,18,0,60,3.25,3.47,15,3,15,3,75,3.56,3.48,9,0,9,0,84,3.37,3.46,15,6,15,6,99,3.27,3.43,19,0,19,0,118,3.67,3.45,6,0,6,0,124,4,3.45,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1008175,UGRD,CM,COMP,"Thursday, 2 September, 2021",1730,"Monday, 9 April, 2018","Sunday, 1 August, 2021",2030,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,CHINESE,F,4,,,Jabatan Perkhidmatan Awam,,140,PASS,First Class Honours,140,,"Bahasa Cina(SPM-2013):B, Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):A, Biologi(SPM-2013):B+, Fizik(SPM-2013):A+, Kimia(SPM-2013):B+, MUET(MUET):4, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A, PENDIDIKAN MORAL(SPM-2013):A, Sains Pertanian(SPM-2013):A+, Sejarah(SPM-2013):A+",14,,126,140,2030,126,11,4,4,9,0,9,0,9,4,4,16,3,16,3,25,4,4,12,6,12,6,37,4,4,9,0,9,0,46,4,4,18,0,18,0,64,4,4,15,3,15,3,79,4,4,9,0,9,0,88,3.91,3.98,18,0,18,0,106,3.96,3.98,18,2,18,2,124,4,3.98,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1010026,UGRD,CM,COMP,"Thursday, 2 September, 2021",1730,"Monday, 9 April, 2018","Sunday, 1 August, 2021",2030,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,CHINESE,M,3,,,,,140,PASS,First Class Honours,140,,"Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):B, Ekonomi Asas(SPM-2013):A-, MUET(MUET):3, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A, Others(SPM-2013):A, PENDIDIKAN MORAL(SPM-2013):B+, Perdagangan(SPM-2013):A-, Prinsip Akaun(SPM-2013):A, Sains(SPM-2013):A, Sejarah(SPM-2013):A-",14,,126,140,2030,126,11,3.73,3.73,9,0,9,0,9,3.93,3.86,16,3,16,3,25,4,3.91,12,6,12,6,37,4,3.92,9,0,9,0,46,3.97,3.94,18,0,18,0,64,4,3.95,15,3,15,3,79,3.98,3.95,9,0,9,0,88,3.76,3.92,18,0,18,0,106,3.97,3.93,18,2,18,2,124,4,3.93,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1013657,UGRD,CM,COMP,"Thursday, 2 September, 2021",1730,"Monday, 9 April, 2018","Sunday, 1 August, 2021",2030,CYBER,Full-Time,BB02,B.Fin.Eng. (Hons),Bachelor of Financial Engineering (Honours),FOM,No disability,Malaysia,CHINESE,F,4,,,,,140,PASS,First Class Honours,140,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):A-, Bahasa Melayu(SPM-2013):A-, Ekonomi Asas(SPM-2013):A, MUET(MUET):4, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A, PENDIDIKAN MORAL(SPM-2013):B+, Prinsip Akaun(SPM-2013):A, Sains(SPM-2013):A+, Sejarah(SPM-2013):B+",14,,126,140,2030,126,11,3.89,3.89,9,0,9,0,9,3.99,3.95,16,3,16,3,25,3.92,3.94,12,6,12,6,37,3.73,3.9,9,0,9,0,46,3.93,3.91,18,0,18,0,64,4,3.93,15,3,15,3,79,3.96,3.93,9,0,9,0,88,3.84,3.92,18,0,18,0,106,3.96,3.92,18,2,18,2,124,4,3.92,2,0,2,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1012970,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,Second Class Honours (Upper Division),146,,"Bahasa Cina(SPM-2013):C+, Bahasa Inggeris(SPM-2013):C+, Bahasa Melayu(SPM-2013):D, Ekonomi Asas(SPM-2013):D, MUET(MUET):3, Matematik(SPM-2013):A-, Matematik Tambahan(SPM-2013):C, Pengetahuan Moral(SPM-2013):B, Prinsip Akaun(SPM-2013):A+, Sains(SPM-2013):B, Sejarah(SPM-2013):B",14,26,106,146,2120,106,12,3.07,3.07,10,8,10,8,10,3.13,3.08,3,3,3,3,13,2.99,3.03,16,0,16,0,29,3.23,3.1,15,3,15,3,44,3.9,3.19,6,0,6,0,50,3.63,3.3,16,0,16,0,66,2.82,3.2,17,0,17,0,83,0,3.2,0,6,0,0,83,4,3.25,6,0,6,0,89,3.7,3.33,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1015676,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,Second Class Honours (Lower Division),146,,"Bahasa Cina(SPM-2013):C+, Bahasa Inggeris(SPM-2013):C+, Bahasa Melayu(SPM-2013):B, Biologi(SPM-2013):C, Fizik(SPM-2013):C+, Kimia(SPM-2013):C+, MUET(MUET):3, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):C+, Pengetahuan Moral(SPM-2013):B, Sejarah(SPM-2013):C+",14,26,106,146,2120,106,12,2.95,2.95,10,8,10,8,10,3.53,3.08,3,3,3,3,13,2.95,3.01,16,0,16,0,29,2.83,2.95,15,3,15,3,44,3.7,3.04,6,0,6,0,50,3.22,3.08,16,0,16,0,66,2.85,3.04,17,0,17,0,83,0,3.04,0,6,0,0,83,3.67,3.08,6,0,6,0,89,2.96,3.06,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1004331,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,Second Class Honours (Upper Division),146,,"Bahasa Cina(SPM-2013):B, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):B, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):B+, Pendidikan Seni(SPM-2013):A-, Pengetahuan Moral(SPM-2013):A-, Perdagangan(SPM-2013):B+, Prinsip Akaun(SPM-2013):A, Sains(SPM-2013):A, Sejarah(SPM-2013):B+",14,26,106,146,2120,106,12,3.43,3.43,10,8,10,8,10,3.33,3.41,3,3,3,3,13,3.21,3.3,16,0,16,0,29,2.97,3.19,15,3,15,3,44,4,3.29,6,0,6,0,50,3.8,3.41,16,0,16,0,66,3.45,3.42,17,0,17,0,83,0,3.42,0,6,0,0,83,4,3.46,6,0,6,0,89,3.82,3.52,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1006303,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,MALAY,F,4,,,,,120,PASS,Second Class Honours (Upper Division),146,,"Bahasa Inggeris(SPM-2013):B+, Bahasa Melayu(SPM-2013):A, Biologi(SPM-2013):D, Fizik(SPM-2013):D, Kimia(SPM-2013):E, MUET(MUET):4, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):D, Pendidikan Islam(SPM-2013):A-, Sejarah(SPM-2013):A",14,26,106,146,2120,106,12,2.94,2.94,10,8,10,8,10,3.73,3.12,3,3,3,3,13,3.04,3.08,16,0,16,0,29,2.79,2.98,15,3,15,3,44,3.53,3.04,6,0,6,0,50,3.78,3.22,16,0,16,0,66,3.56,3.29,17,0,17,0,83,0,3.29,0,6,0,0,83,4,3.34,6,0,6,0,89,3.64,3.39,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1007636,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,Second Class Honours (Upper Division),146,,"Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):C, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):B, Pengetahuan Moral(SPM-2013):C+, Perdagangan(SPM-2013):E, Prinsip Akaun(SPM-2013):A, Sains(SPM-2013):A, Sejarah(SPM-2013):C",14,26,106,146,2120,106,12,3.35,3.35,10,8,10,8,10,4,3.5,3,6,3,6,13,3.5,3.5,16,0,16,0,29,3.09,3.36,15,0,15,0,44,3.6,3.39,6,0,6,0,50,3.47,3.41,16,0,16,0,66,3.36,3.4,17,0,17,0,83,0,3.4,0,6,0,0,83,3.8,3.43,6,0,6,0,89,3.67,3.46,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1003251,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,Second Class Honours (Lower Division),146,,"Bahasa Cina(SPM-2013):B, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):C, Fizik(SPM-2013):D, Kimia(SPM-2013):C, MUET(MUET):3, Matematik(SPM-2013):A-, Matematik Tambahan(SPM-2013):C, Pengetahuan Moral(SPM-2013):A, Prinsip Akaun(SPM-2013):A-, Sejarah(SPM-2013):B",14,26,106,146,2120,106,12,2.51,2.51,10,8,10,8,10,3.13,2.65,3,6,3,6,13,2.88,2.77,16,0,16,0,29,2.48,2.67,15,0,15,0,44,3.3,2.75,6,0,6,0,50,2.86,2.78,16,0,16,0,66,2.19,2.66,17,0,17,0,83,0,2.66,0,6,0,0,83,4,2.75,6,0,6,0,89,3.28,2.83,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Y,G1009552,UGRD,CM,COMP,"Thursday, 16 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,Second Class Honours (Upper Division),146,,"Bahasa Cina(SPM-2013):B, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):C, Ekonomi Asas(SPM-2013):A-, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):A, Pengetahuan Moral(SPM-2013):A-, Prinsip Akaun(SPM-2013):A+, Sains(SPM-2013):A, Sejarah(SPM-2013):B",14,26,106,146,2120,106,12,3.38,3.38,10,8,10,8,10,3.4,3.38,3,3,3,3,13,3.19,3.28,16,0,16,0,29,3.09,3.22,15,3,15,3,44,3.77,3.28,6,0,6,0,50,3.65,3.37,16,0,16,0,66,3.42,3.38,17,0,17,0,83,0,3.38,0,6,0,0,83,4,3.42,6,0,6,0,89,3.73,3.47,17,0,17,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
